,origin,destination,flow,cost,O,D,log_O,log_D,log_cost,log_flow,spline_0,spline_1,spline_2,spline_3,spline_4,spline_5,spline_6,spline_7,spline_8,spline_9,spline_10,spline_11,spline_12,spline_13,spline_14
712968,89309b86327ffff,89309b845d3ffff,6,1.4587411561377874,343,305,5.8377304471659395,5.720311776607412,7.286014408668012,2.0794415416798357,0.5356753571517457,0.10491219781908781,0.004138790512277222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712969,89309b86327ffff,89309b845d7ffff,2,1.2411024718341814,343,379,5.8377304471659395,5.937536205082426,7.1245607645925935,1.3862943611198906,0.49416511696194904,0.07840088469986944,0.0025489520064919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713370,89309b86327ffff,89309b8602bffff,3,2.1031112306320607,343,60,5.8377304471659395,4.0943445622221,7.651648438730219,1.6094379124341003,0.5959440219790872,0.1971683118831399,0.012402963458454944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713375,89309b86327ffff,89309b86067ffff,1,2.08056017946534,343,44,5.8377304471659395,3.784189633918261,7.6408729778026565,1.0986122886681098,0.5952511737659222,0.19367848559879855,0.012008246186147702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713376,89309b86327ffff,89309b8606fffff,1,2.1040056927755018,343,18,5.8377304471659395,2.8903717578961645,7.652073450519239,1.0986122886681098,0.5959695742589819,0.1973070232239369,0.01241879528908478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713379,89309b86327ffff,89309b860a7ffff,3,2.703795323174381,343,38,5.8377304471659395,3.6375861597263857,7.902781522308471,1.6094379124341003,0.5831112332558026,0.2936789990195683,0.026354827265020194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713384,89309b86327ffff,89309b86103ffff,2,1.9970423624964682,343,267,5.8377304471659395,5.58724865840025,7.599923161434415,1.3862943611198906,0.5918571932661366,0.18088391258444025,0.010619414413070594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713385,89309b86327ffff,89309b86107ffff,3,2.0529796797631312,343,302,5.8377304471659395,5.71042701737487,7.627534497432328,1.6094379124341003,0.5942756492492992,0.1894300636914161,0.011536994589055211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713386,89309b86327ffff,89309b8610bffff,4,1.7397999353843063,343,227,5.8377304471659395,5.424950017481403,7.462100019543232,1.791759469228055,0.5727641733696983,0.1429953771215338,0.007021609416047346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713387,89309b86327ffff,89309b8610fffff,1,1.770011224255334,343,9,5.8377304471659395,2.1972245773362196,7.479305975569263,1.0986122886681098,0.5757123213521106,0.14731056841615636,0.007393784658770112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713388,89309b86327ffff,89309b86113ffff,3,2.2372949490551806,343,228,5.8377304471659395,5.429345628954441,7.713469671544355,1.6094379124341003,0.5981715692633601,0.21820512122563804,0.014931672748805703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713389,89309b86327ffff,89309b86117ffff,4,2.2675599236839505,343,566,5.8377304471659395,6.338594078203183,7.726900514309002,1.791759469228055,0.5982385566006894,0.22300739087182117,0.015545870832369565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713390,89309b86327ffff,89309b8611bffff,1,1.9930751215077316,343,86,5.8377304471659395,4.454347296253507,7.597935623587336,1.0986122886681098,0.5916629976048733,0.18028152150080096,0.01055625179956047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713392,89309b86327ffff,89309b8612bffff,1,1.687245825780156,343,55,5.8377304471659395,4.007333185232471,7.43144529593903,1.0986122886681098,0.5671692535288586,0.1355840837224067,0.006404331795335798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713394,89309b86327ffff,89309b86133ffff,7,2.156849889690963,343,321,5.8377304471659395,5.771441123130016,7.676867583477899,2.1972245773362196,0.5972210367147814,0.20553984888107704,0.013378225076094196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713395,89309b86327ffff,89309b86137ffff,2,2.3021765223694524,343,69,5.8377304471659395,4.23410650459726,7.742044545762794,1.3862943611198906,0.5981249376975414,0.2285227942884798,0.01626876547644847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713396,89309b86327ffff,89309b8613bffff,1,1.8573387709162743,343,37,5.8377304471659395,3.6109179126442243,7.527438233709529,1.0986122886681098,0.5831577986501209,0.15999575427299817,0.00854303351344153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713397,89309b86327ffff,89309b86143ffff,3,1.5758265462827152,343,311,5.8377304471659395,5.739792912179234,7.363169591238851,1.6094379124341003,0.5532985942629811,0.12029740808167737,0.005217518210269319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713399,89309b86327ffff,89309b8614bffff,1,1.4238294839728118,343,55,5.8377304471659395,4.007333185232471,7.261807425172921,1.0986122886681098,0.5297966402922101,0.10046964111506874,0.0038486877910451417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713400,89309b86327ffff,89309b8614fffff,2,1.296750287272406,343,176,5.8377304471659395,5.170483995038151,7.168387496069214,1.3862943611198906,0.505897048526732,0.08490286765591706,0.002907420144826722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713401,89309b86327ffff,89309b86153ffff,1,1.8566053220015155,343,218,5.8377304471659395,5.384495062789089,7.527043475927419,1.0986122886681098,0.5831018214161809,0.15988795704853712,0.00853291677318617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713403,89309b86327ffff,89309b8615bffff,1,1.7085510618931903,343,25,5.8377304471659395,3.2188758248682006,7.4439860781232925,1.0986122886681098,0.5695093829998853,0.1385737213860451,0.006650014996315601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713404,89309b86327ffff,89309b86163ffff,1,1.2736934933375554,343,74,5.8377304471659395,4.30406509320417,7.150461031310135,1.0986122886681098,0.5011312695588126,0.08218479086201055,0.002755075642948176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713409,89309b86327ffff,89309b86177ffff,7,1.561985446079307,343,315,5.8377304471659395,5.752572638825633,7.3543530188485695,2.1972245773362196,0.551380548785602,0.11844109348438255,0.005081239734805775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713411,89309b86327ffff,89309b86183ffff,2,2.735358205776847,343,144,5.8377304471659395,4.969813299576001,7.914383193336803,1.3862943611198906,0.580952078263847,0.298843735581388,0.02728860640968289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713412,89309b86327ffff,89309b86187ffff,1,2.7656519270717848,343,105,5.8377304471659395,4.653960350157523,7.925393177537973,1.0986122886681098,0.5787576940685667,0.30380047928971976,0.028205337384224153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713414,89309b86327ffff,89309b8618fffff,3,2.4961949846424862,343,404,5.8377304471659395,6.0014148779611505,7.8229233747931675,1.6094379124341003,0.5938916014440128,0.2597984244657701,0.020738352657361465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713416,89309b86327ffff,89309b86197ffff,6,2.995304418345063,343,177,5.8377304471659395,5.176149732573829,8.005134947734707,2.0794415416798357,0.5584777572610748,0.3412391842402013,0.03583122350422658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713418,89309b86327ffff,89309b861a3ffff,1,2.637307039091838,343,301,5.8377304471659395,5.707110264748875,7.877892717365566,1.0986122886681098,0.5872232358333976,0.28280434297902574,0.024457993114104685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713419,89309b86327ffff,89309b861a7ffff,4,2.762908939216328,343,356,5.8377304471659395,5.87493073085203,7.924401239054088,1.791759469228055,0.5789612473144816,0.30335170941711387,0.028121497993995614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713420,89309b86327ffff,89309b861abffff,5,2.3428362710512607,343,379,5.8377304471659395,5.937536205082426,7.759544298023158,1.9459101490553132,0.5977367588277653,0.23502953099554624,0.017146068469392064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713421,89309b86327ffff,89309b861afffff,8,2.458995922215768,343,491,5.8377304471659395,6.19644412779452,7.807914971289168,2.302585092994046,0.5951605876553602,0.25376241627018997,0.019824952810588475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713422,89309b86327ffff,89309b861b3ffff,3,2.833050286397472,343,148,5.8377304471659395,4.997212273764115,7.949462164058437,1.6094379124341003,0.5734586260190052,0.3148210370394935,0.030318072450166263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713423,89309b86327ffff,89309b861b7ffff,7,2.935000075395888,343,516,5.8377304471659395,6.246106765481563,7.984803415414204,2.1972245773362196,0.5643979981022773,0.3314466761826012,0.033710336431241966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713424,89309b86327ffff,89309b861bbffff,10,2.547122543014682,343,500,5.8377304471659395,6.214608098422191,7.843112109340404,2.4849066497880004,0.5918178295034014,0.2680844152373004,0.022033741765584442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713428,89309b86327ffff,89309b861cfffff,4,2.041378305427948,343,116,5.8377304471659395,4.7535901911063645,7.6218702437733015,1.791759469228055,0.5938227827514949,0.1876497108442981,0.011342511328729956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713430,89309b86327ffff,89309b861d7ffff,1,2.519800004526566,343,32,5.8377304471659395,3.4657359027997265,7.832331592238751,1.0986122886681098,0.5929782054903725,0.26363607067888284,0.021332264198153098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713440,89309b86327ffff,89309b86323ffff,1,0.3246403544559753,343,139,5.8377304471659395,4.9344739331306915,5.785793565195466,1.0986122886681098,0.17629276795751309,0.006072576803002645,4.561905117735099e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713442,89309b86327ffff,89309b8632bffff,3,0.5676218476627886,343,97,5.8377304471659395,4.574710978503383,6.343215622085465,1.6094379124341003,0.28513847286353866,0.01799051945122451,0.0002438462300768307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713443,89309b86327ffff,89309b8632fffff,1,0.31025951172788124,343,50,5.8377304471659395,3.912023005428146,5.7406270070802705,1.0986122886681098,0.1692468557238866,0.005556641424598793,3.9821173174291534e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713444,89309b86327ffff,89309b86333ffff,3,0.5260559816599318,343,224,5.8377304471659395,5.4116460518550396,6.2673067699583624,1.6094379124341003,0.26785940040679496,0.015536521403612677,0.0001941040630543634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713445,89309b86327ffff,89309b86337ffff,1,0.28479544274776214,343,111,5.8377304471659395,4.709530201312334,5.655276319769482,1.0986122886681098,0.15660113610478713,0.00469711167387848,3.079908703911852e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713446,89309b86327ffff,89309b8633bffff,1,0.6492751048800681,343,92,5.8377304471659395,4.5217885770490405,6.477395511626654,1.0986122886681098,0.3175164948771518,0.023286303431024898,0.00036494295963572884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713448,89309b86327ffff,89309b86347ffff,1,1.5048664752443923,343,16,5.8377304471659395,2.772588722239781,7.317123742572831,1.0986122886681098,0.5429991011767558,0.11088571360391665,0.004543940526354951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713454,89309b86327ffff,89309b8636fffff,1,1.154747494801654,343,119,5.8377304471659395,4.77912349311153,7.052502595270618,1.0986122886681098,0.4743860167822014,0.06871472389648572,0.0020530514015556435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713456,89309b86327ffff,89309b86377ffff,1,0.8711525315935149,343,157,5.8377304471659395,5.056245805348308,6.770964330164185,1.0986122886681098,0.39534403626921594,0.04068616483707313,0.0008814980292789584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713462,89309b86327ffff,89309b86393ffff,2,1.830542541713431,343,79,5.8377304471659395,4.3694478524670215,7.512913809747869,1.3862943611198906,0.5810411967437237,0.15607093777482672,0.008178585826642425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713465,89309b86327ffff,89309b863a3ffff,2,0.8543420092909815,343,91,5.8377304471659395,4.51085950651685,6.751501399820387,1.3862943611198906,0.389953339655177,0.03922106340710467,0.0008314459496829855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713468,89309b86327ffff,89309b863afffff,2,0.5695761125078856,343,65,5.8377304471659395,4.174387269895637,6.346646574089355,1.3862943611198906,0.2859375388921517,0.018109962486755612,0.00024637352538547735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713469,89309b86327ffff,89309b863b3ffff,1,1.1390931331081087,343,242,5.8377304471659395,5.488937726156687,7.038865233760496,1.0986122886681098,0.4705920656734358,0.06701324174581001,0.001970681492333245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713470,89309b86327ffff,89309b863b7ffff,2,1.0207862507484595,343,362,5.8377304471659395,5.8916442118257715,6.929307600893521,1.3862943611198906,0.4398022230317782,0.054720071971141114,0.0014182185839790363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713482,89309b86327ffff,89309b8650fffff,3,3.5386774950027804,343,93,5.8377304471659395,4.532599493153256,8.171790898871121,1.6094379124341003,0.4895738682062794,0.42637844090138516,0.059082884348538915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713486,89309b86327ffff,89309b86527ffff,2,3.494370663085968,343,76,5.8377304471659395,4.330733340286331,8.159194704290794,1.3862943611198906,0.49606802027219965,0.419735580715589,0.05689127257210238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713488,89309b86327ffff,89309b8652fffff,3,3.23370715261308,343,109,5.8377304471659395,4.6913478822291435,8.081693678142829,1.6094379124341003,0.53139115066374,0.37943923556025105,0.04508590570389246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713490,89309b86327ffff,89309b86537ffff,2,3.732210023860033,343,34,5.8377304471659395,3.5263605246161616,8.22502373874639,1.3862943611198906,0.4598593277509457,0.45452245502051786,0.06931655358392011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713499,89309b86327ffff,89309b86567ffff,2,3.004929282881433,343,14,5.8377304471659395,2.6390573296152584,8.008342044713984,1.3862943611198906,0.557495902740081,0.3427983971614941,0.0361777459173828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713517,89309b86327ffff,89309b865b7ffff,7,4.473699684031874,343,567,5.8377304471659395,6.340359303727752,8.406194518743451,2.1972245773362196,0.33521387422674037,0.544237776991584,0.11938210086960531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713519,89309b86327ffff,89309b865c3ffff,2,4.275969761182057,343,22,5.8377304471659395,3.091042453358316,8.361000038101858,1.3862943611198906,0.36901741574113883,0.5237042058903735,0.10424197054949572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713522,89309b86327ffff,89309b865cfffff,1,3.994071287035934,343,26,5.8377304471659395,3.258096538021482,8.292816702105235,1.0986122886681098,0.4169955990648246,0.48990680874562753,0.08495445781997553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713726,89309b86327ffff,89309b86d0fffff,4,5.171964985923659,343,289,5.8377304471659395,5.666426688112432,8.551201301359626,1.791759469228055,0.22508224012083636,0.5904767164019588,0.18443426302245408,6.780454751016282e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713763,89309b86327ffff,89309b86e0bffff,1,0.9739546721544875,343,28,5.8377304471659395,3.332204510175204,6.882390979819188,1.0986122886681098,0.4265613566382163,0.050140131749662795,0.0012318419009146393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713765,89309b86327ffff,89309b86e13ffff,7,1.135214131539928,343,167,5.8377304471659395,5.117993812416755,7.035457077591825,2.1972245773362196,0.46964195964256966,0.06659427154727299,0.001950617439928036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713767,89309b86327ffff,89309b86e1bffff,2,0.8711524454970637,343,116,5.8377304471659395,4.7535901911063645,6.770964231446985,1.3862943611198906,0.3953440088682295,0.04068615727415834,0.0008814977679222781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713775,89309b86327ffff,89309b86e43ffff,2,0.5260923483018558,343,130,5.8377304471659395,4.867534450455582,6.2673757671590495,1.3862943611198906,0.2678747557474808,0.015538595768185316,0.0001941443215127919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713777,89309b86327ffff,89309b86e4bffff,2,0.5696352045085727,343,87,5.8377304471659395,4.465908118654584,6.346750134227358,1.3862943611198906,0.28596168204518635,0.018113579789731122,0.0002464502151273252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713779,89309b86327ffff,89309b86e53ffff,4,0.3246459569509349,343,140,5.8377304471659395,4.941642422609304,5.7858107695950105,1.791759469228055,0.1762954994818168,0.0060727820701753305,4.562141303635736e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713780,89309b86327ffff,89309b86e57ffff,2,0.6492975148472553,343,114,5.8377304471659395,4.736198448394496,6.477429973319681,1.3862943611198906,0.31752509947498764,0.023287841645738543,0.0003649807493583201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713790,89309b86327ffff,89309b86e8bffff,9,1.1546475171784534,343,448,5.8377304471659395,6.104793232414985,7.052416086800413,2.3978952727983707,0.47436199129916357,0.06870380328857188,0.002052518190365478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713801,89309b86327ffff,89309b86ec3ffff,12,0.6204868055137405,343,772,5.8377304471659395,6.648984550024776,6.4321146806590175,2.6390573296152584,0.3063358432114702,0.021348373832215668,0.0003185197666878397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713802,89309b86327ffff,89309b86ec7ffff,8,0.8552555214637093,343,569,5.8377304471659395,6.343880434126331,6.752568837980414,2.302585092994046,0.3902483685023941,0.03930008300468334,0.0008341158936302438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713803,89309b86327ffff,89309b86ecbffff,1,0.31024877271842344,343,339,5.8377304471659395,5.82600010738045,5.740592504697805,1.0986122886681098,0.1692415683583039,0.005556264347594508,3.981703832777646e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713804,89309b86327ffff,89309b86ecfffff,5,0.5676119959878564,343,130,5.8377304471659395,4.867534450455582,6.343198296405285,1.9459101490553132,0.28513444165820134,0.0179899182441585,0.00024383353367283595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713805,89309b86327ffff,89309b86ed3ffff,2,0.7810400203024793,343,160,5.8377304471659395,5.075173815233827,6.661905916093211,1.3862943611198906,0.3654901186660837,0.03310742376587107,0.0006352703696317764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713806,89309b86327ffff,89309b86ed7ffff,12,0.9307140974706294,343,713,5.8377304471659395,6.569481420414296,6.837026005253821,2.6390573296152584,0.41379424494594086,0.046061507734037936,0.001074948389053849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721884,89309b86a63ffff,89309948483ffff,1,14.341920883276032,6325,749,8.752265313595721,6.618738983517219,9.571011781227687,1.0986122886681098,0.0,0.00037999078458198643,0.2399959684626815,0.6504839140656847,0.10914012668705182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721890,89309b86a63ffff,8930994849bffff,1,14.246534999416832,6325,1370,8.752265313595721,7.222566018822171,9.564339188236534,1.0986122886681098,0.0,0.0005703323254680386,0.25165635989065516,0.6456692833589192,0.10210402442495774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722476,89309b86a63ffff,8930994965bffff,9,7.707829553072813,6325,64,8.752265313595721,4.1588830833596715,8.95012164609326,2.3978952727983707,0.024086334991774164,0.4447631702005734,0.5046775223395598,0.026472972468092795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722494,89309b86a63ffff,893099496cbffff,1,8.158685285831368,6325,7,8.752265313595721,1.9459101490553132,9.00696087930157,1.0986122886681098,0.01248573366462656,0.3894735570650129,0.5560205389313634,0.04202017033899731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722509,89309b86a63ffff,89309949a0bffff,11,6.076271109338887,6325,34,8.752265313595721,3.5263605246161616,8.712311043504723,2.5649493574615367,0.1208167008932205,0.5850468884634374,0.29247413215676,0.0016622784865821683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722510,89309b86a63ffff,89309949a1bffff,10,6.140117409738078,6325,35,8.752265313595721,3.5553480614894135,8.72276199313997,2.4849066497880004,0.11501441617045763,0.5822618268405994,0.3007477545832986,0.0019760024056443963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722511,89309b86a63ffff,89309949a43ffff,3,5.529763332439848,6325,9,8.752265313595721,2.1972245773362196,8.618081119789704,1.6094379124341003,0.17865762048737172,0.5964828695654671,0.22466127308143838,0.00019823686572285732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722512,89309b86a63ffff,89309949a47ffff,18,5.773677560628297,6325,75,8.752265313595721,4.31748811353631,8.6612377001738,2.995732273553991,0.1509794638037259,0.5942495222925456,0.25415353981264716,0.0006174740910814243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722513,89309b86a63ffff,89309949a4fffff,13,5.471922331858227,6325,26,8.752265313595721,3.258096538021482,8.607567999897276,2.70805020110221,0.18568276654669427,0.5962843922463754,0.21789270501108582,0.00014013619584458026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722514,89309b86a63ffff,89309949a53ffff,16,5.601507169292235,6325,67,8.752265313595721,4.204692619390966,8.630969485333743,2.8903717578961645,0.1701929871773316,0.596333763292755,0.2331830737498256,0.00029017578008791223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722515,89309b86a63ffff,89309949a57ffff,16,5.83468250340049,6325,66,8.752265313595721,4.189654742026425,8.671746505044283,2.8903717578961645,0.14453543287884885,0.5929464698921972,0.26174273852524405,0.0007753587037099499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722516,89309b86a63ffff,89309949a5bffff,8,5.294537654598397,6325,17,8.752265313595721,2.833213344056216,8.57461979293702,2.302585092994046,0.20837082099501833,0.5938418365649647,0.19775327329700906,3.406914300791771e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722521,89309b86a63ffff,89309949ac3ffff,5,5.995543740157363,6325,14,8.752265313595721,2.6390573296152584,8.698938538926397,1.9459101490553132,0.1284282777199231,0.588159710044301,0.2820964246267975,0.0013155876089785508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722523,89309b86a63ffff,89309949acbffff,4,5.686625442928681,6325,8,8.752265313595721,2.0794415416798357,8.646048118915527,1.791759469228055,0.16050239321878382,0.5956025395884404,0.2434634503206263,0.0004316168721495254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722524,89309b86a63ffff,89309949acfffff,3,5.908800700474196,6325,7,8.752265313595721,1.9459101490553132,8.684367387407537,1.6094379124341003,0.13695626531419247,0.5909802117216066,0.2710627289574345,0.001000794006766537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722525,89309b86a63ffff,89309949ad7ffff,1,6.304572555781553,6325,2,8.752265313595721,0.6931471805599453,8.74918905407488,1.0986122886681098,0.10093087424040839,0.5738277177705496,0.32228105532816803,0.002960352660874067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722545,89309b86a63ffff,89309949e3bffff,1,7.1350357240998346,6325,2,8.752265313595721,0.6931471805599453,8.872912680427223,1.0986122886681098,0.047031369883241796,0.5075836372394689,0.4324085943457838,0.012976398531505444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722552,89309b86a63ffff,89309949e83ffff,30,7.669301326820167,6325,97,8.752265313595721,4.574710978503383,8.945111180006842,3.4657359027997265,0.025321438985894156,0.44929630245414165,0.5000232924319657,0.025358966127998615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722553,89309b86a63ffff,89309949e87ffff,2,7.831600308855991,6325,5,8.752265313595721,1.6094379124341003,8.966049829492633,1.3862943611198906,0.020391445169640806,0.42996574146297434,0.5193712681838111,0.03027154518357391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722554,89309b86a63ffff,89309949e8bffff,2,7.3622300662168065,6325,4,8.752265313595721,1.3862943611198906,8.904253983141164,1.3862943611198906,0.036706310736205006,0.48395220613191947,0.46176607919625295,0.017575403935622503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
