"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US36103135101","Census Tract 1351.01; Suffolk County; New York","3863","325",
"1400000US36103135102","Census Tract 1351.02; Suffolk County; New York","4759","900",
"1400000US36103135103","Census Tract 1351.03; Suffolk County; New York","4840","506",
"1400000US36103135104","Census Tract 1351.04; Suffolk County; New York","4949","517",
"1400000US36103135201","Census Tract 1352.01; Suffolk County; New York","2072","176",
"1400000US36103135205","Census Tract 1352.05; Suffolk County; New York","5014","555",
"1400000US36103135208","Census Tract 1352.08; Suffolk County; New York","2794","347",
"1400000US36103135209","Census Tract 1352.09; Suffolk County; New York","3598","597",
"1400000US36103135303","Census Tract 1353.03; Suffolk County; New York","4173","606",
"1400000US36103135305","Census Tract 1353.05; Suffolk County; New York","1695","298",
"1400000US36103135306","Census Tract 1353.06; Suffolk County; New York","5187","542",
"1400000US36103135401","Census Tract 1354.01; Suffolk County; New York","6189","577",
"1400000US36103135402","Census Tract 1354.02; Suffolk County; New York","7155","1124",
"1400000US36103135403","Census Tract 1354.03; Suffolk County; New York","4243","462",
"1400000US36103135500","Census Tract 1355; Suffolk County; New York","4770","734",
"1400000US36103145701","Census Tract 1457.01; Suffolk County; New York","4765","642",
"1400000US36103145703","Census Tract 1457.03; Suffolk County; New York","6228","1422",
"1400000US36103145705","Census Tract 1457.05; Suffolk County; New York","3026","979",
"1400000US36103145706","Census Tract 1457.06; Suffolk County; New York","5305","696",
"1400000US36103145803","Census Tract 1458.03; Suffolk County; New York","5233","853",
"1400000US36103145804","Census Tract 1458.04; Suffolk County; New York","3581","24",
"1400000US36103145807","Census Tract 1458.07; Suffolk County; New York","4262","775",
"1400000US36103145808","Census Tract 1458.08; Suffolk County; New York","3066","540",
"1400000US36103145809","Census Tract 1458.09; Suffolk County; New York","1963","287",
"1400000US36103145810","Census Tract 1458.10; Suffolk County; New York","3131","541",
"1400000US36103145901","Census Tract 1459.01; Suffolk County; New York","3490","382",
"1400000US36103145903","Census Tract 1459.03; Suffolk County; New York","6851","1097",
"1400000US36103145904","Census Tract 1459.04; Suffolk County; New York","4847","1157",
"1400000US36103145905","Census Tract 1459.05; Suffolk County; New York","4448","909",
"1400000US36103146002","Census Tract 1460.02; Suffolk County; New York","6165","902",
"1400000US36103146004","Census Tract 1460.04; Suffolk County; New York","1612","216",
"1400000US36103146005","Census Tract 1460.05; Suffolk County; New York","8968","1731",
"1400000US36103146102","Census Tract 1461.02; Suffolk County; New York","2785","826",
"1400000US36103146103","Census Tract 1461.03; Suffolk County; New York","4384","816",
"1400000US36103146202","Census Tract 1462.02; Suffolk County; New York","5728","1618",
"1400000US36103146203","Census Tract 1462.03; Suffolk County; New York","5055","968",
"1400000US36103146205","Census Tract 1462.05; Suffolk County; New York","2015","182",
"1400000US36103146206","Census Tract 1462.06; Suffolk County; New York","2011","272",
"1400000US36103146300","Census Tract 1463; Suffolk County; New York","2450","350",
"1400000US36103146402","Census Tract 1464.02; Suffolk County; New York","3767","334",
"1400000US36103146403","Census Tract 1464.03; Suffolk County; New York","6868","1340",
"1400000US36103146404","Census Tract 1464.04; Suffolk County; New York","2962","605",
"1400000US36103146500","Census Tract 1465; Suffolk County; New York","5223","554",
"1400000US36103146607","Census Tract 1466.07; Suffolk County; New York","2453","525",
"1400000US36103146608","Census Tract 1466.08; Suffolk County; New York","2839","882",
"1400000US36103146611","Census Tract 1466.11; Suffolk County; New York","3017","314",
"1400000US36103146612","Census Tract 1466.12; Suffolk County; New York","5132","532",
"1400000US36103146613","Census Tract 1466.13; Suffolk County; New York","3564","464",
"1400000US36103146614","Census Tract 1466.14; Suffolk County; New York","4806","934",
"1400000US36103146616","Census Tract 1466.16; Suffolk County; New York","4183","795",
"1400000US36103146617","Census Tract 1466.17; Suffolk County; New York","2670","210",
"1400000US36103146618","Census Tract 1466.18; Suffolk County; New York","5946","1321",
"1400000US36103146619","Census Tract 1466.19; Suffolk County; New York","2631","319",
"1400000US36103146620","Census Tract 1466.20; Suffolk County; New York","1948","391",
"1400000US36103146703","Census Tract 1467.03; Suffolk County; New York","4087","736",
"1400000US36103146704","Census Tract 1467.04; Suffolk County; New York","2181","674",
"1400000US36103146705","Census Tract 1467.05; Suffolk County; New York","2912","490",
"1400000US36103146706","Census Tract 1467.06; Suffolk County; New York","2500","264",
"1400000US36103146800","Census Tract 1468; Suffolk County; New York","6165","870",
"1400000US36103146901","Census Tract 1469.01; Suffolk County; New York","4993","925",
"1400000US36103146902","Census Tract 1469.02; Suffolk County; New York","3650","383",
"1400000US36103147001","Census Tract 1470.01; Suffolk County; New York","4548","833",
"1400000US36103147003","Census Tract 1470.03; Suffolk County; New York","4199","446",
"1400000US36103147004","Census Tract 1470.04; Suffolk County; New York","259","55",
"1400000US36103147100","Census Tract 1471; Suffolk County; New York","3185","20",
"1400000US36103147201","Census Tract 1472.01; Suffolk County; New York","3835","870",
"1400000US36103147202","Census Tract 1472.02; Suffolk County; New York","2444","396",
"1400000US36103147301","Census Tract 1473.01; Suffolk County; New York","2476","689",
"1400000US36103147302","Census Tract 1473.02; Suffolk County; New York","4699","939",
"1400000US36103147401","Census Tract 1474.01; Suffolk County; New York","5844","853",
"1400000US36103147402","Census Tract 1474.02; Suffolk County; New York","2970","397",
"1400000US36103147502","Census Tract 1475.02; Suffolk County; New York","5438","368",
"1400000US36103147503","Census Tract 1475.03; Suffolk County; New York","1880","308",
"1400000US36103147504","Census Tract 1475.04; Suffolk County; New York","1082","257",
"1400000US36103147505","Census Tract 1475.05; Suffolk County; New York","7167","1263",
"1400000US36103147601","Census Tract 1476.01; Suffolk County; New York","2307","583",
"1400000US36103147602","Census Tract 1476.02; Suffolk County; New York","5021","589",
"1400000US36103147701","Census Tract 1477.01; Suffolk County; New York","3219","501",
"1400000US36103147702","Census Tract 1477.02; Suffolk County; New York","4787","530",
"1400000US36103147802","Census Tract 1478.02; Suffolk County; New York","3606","349",
"1400000US36103147803","Census Tract 1478.03; Suffolk County; New York","2886","335",
"1400000US36103147804","Census Tract 1478.04; Suffolk County; New York","5882","925",
"1400000US36103147901","Census Tract 1479.01; Suffolk County; New York","4276","353",
"1400000US36103147902","Census Tract 1479.02; Suffolk County; New York","4555","596",
"1400000US36103158001","Census Tract 1580.01; Suffolk County; New York","3674","344",
"1400000US36103158009","Census Tract 1580.09; Suffolk County; New York","2390","214",
"1400000US36103158010","Census Tract 1580.10; Suffolk County; New York","3472","360",
"1400000US36103158011","Census Tract 1580.11; Suffolk County; New York","4252","480",
"1400000US36103158012","Census Tract 1580.12; Suffolk County; New York","4056","1000",
"1400000US36103158013","Census Tract 1580.13; Suffolk County; New York","2625","367",
"1400000US36103158014","Census Tract 1580.14; Suffolk County; New York","640","12",
"1400000US36103158015","Census Tract 1580.15; Suffolk County; New York","8498","216",
"1400000US36103158016","Census Tract 1580.16; Suffolk County; New York","2291","829",
"1400000US36103158017","Census Tract 1580.17; Suffolk County; New York","3910","270",
"1400000US36103158102","Census Tract 1581.02; Suffolk County; New York","4932","634",
"1400000US36103158103","Census Tract 1581.03; Suffolk County; New York","4808","1165",
"1400000US36103158107","Census Tract 1581.07; Suffolk County; New York","3407","415",
"1400000US36103158108","Census Tract 1581.08; Suffolk County; New York","2921","349",
"1400000US36103158111","Census Tract 1581.11; Suffolk County; New York","3387","553",
"1400000US36103158112","Census Tract 1581.12; Suffolk County; New York","4186","509",
"1400000US36103158114","Census Tract 1581.14; Suffolk County; New York","3128","314",
"1400000US36103158116","Census Tract 1581.16; Suffolk County; New York","1957","195",
"1400000US36103158117","Census Tract 1581.17; Suffolk County; New York","2997","708",
"1400000US36103158118","Census Tract 1581.18; Suffolk County; New York","3896","567",
"1400000US36103158119","Census Tract 1581.19; Suffolk County; New York","6208","782",
"1400000US36103158120","Census Tract 1581.20; Suffolk County; New York","2837","259",
"1400000US36103158205","Census Tract 1582.05; Suffolk County; New York","1485","180",
"1400000US36103158206","Census Tract 1582.06; Suffolk County; New York","3793","435",
"1400000US36103158207","Census Tract 1582.07; Suffolk County; New York","5002","450",
"1400000US36103158208","Census Tract 1582.08; Suffolk County; New York","4495","624",
"1400000US36103158209","Census Tract 1582.09; Suffolk County; New York","3404","852",
"1400000US36103158304","Census Tract 1583.04; Suffolk County; New York","6859","1508",
"1400000US36103158306","Census Tract 1583.06; Suffolk County; New York","6126","881",
"1400000US36103158309","Census Tract 1583.09; Suffolk County; New York","5061","567",
"1400000US36103158310","Census Tract 1583.10; Suffolk County; New York","4776","845",
"1400000US36103158315","Census Tract 1583.15; Suffolk County; New York","4320","613",
"1400000US36103158317","Census Tract 1583.17; Suffolk County; New York","5690","914",
"1400000US36103158318","Census Tract 1583.18; Suffolk County; New York","4846","981",
"1400000US36103158319","Census Tract 1583.19; Suffolk County; New York","4165","928",
"1400000US36103158320","Census Tract 1583.20; Suffolk County; New York","5874","574",
"1400000US36103158322","Census Tract 1583.22; Suffolk County; New York","2126","162",
"1400000US36103158324","Census Tract 1583.24; Suffolk County; New York","2781","581",
"1400000US36103158325","Census Tract 1583.25; Suffolk County; New York","6736","1225",
"1400000US36103158326","Census Tract 1583.26; Suffolk County; New York","1255","140",
"1400000US36103158327","Census Tract 1583.27; Suffolk County; New York","6579","1332",
"1400000US36103158328","Census Tract 1583.28; Suffolk County; New York","5063","630",
"1400000US36103158329","Census Tract 1583.29; Suffolk County; New York","1666","368",
"1400000US36103158401","Census Tract 1584.01; Suffolk County; New York","1184","168",
"1400000US36103158402","Census Tract 1584.02; Suffolk County; New York","4680","922",
"1400000US36103158403","Census Tract 1584.03; Suffolk County; New York","2582","471",
"1400000US36103158407","Census Tract 1584.07; Suffolk County; New York","5665","520",
"1400000US36103158408","Census Tract 1584.08; Suffolk County; New York","3753","583",
"1400000US36103158409","Census Tract 1584.09; Suffolk County; New York","3279","678",
"1400000US36103158410","Census Tract 1584.10; Suffolk County; New York","2954","382",
"1400000US36103158411","Census Tract 1584.11; Suffolk County; New York","3101","456",
"1400000US36103158412","Census Tract 1584.12; Suffolk County; New York","2524","803",
"1400000US36103158502","Census Tract 1585.02; Suffolk County; New York","3530","515",
"1400000US36103158505","Census Tract 1585.05; Suffolk County; New York","3889","582",
"1400000US36103158506","Census Tract 1585.06; Suffolk County; New York","3754","519",
"1400000US36103158509","Census Tract 1585.09; Suffolk County; New York","5176","690",
"1400000US36103158510","Census Tract 1585.10; Suffolk County; New York","6701","827",
"1400000US36103158511","Census Tract 1585.11; Suffolk County; New York","6634","805",
"1400000US36103158512","Census Tract 1585.12; Suffolk County; New York","2833","311",
"1400000US36103158513","Census Tract 1585.13; Suffolk County; New York","2757","267",
"1400000US36103158514","Census Tract 1585.14; Suffolk County; New York","7930","1101",
"1400000US36103158604","Census Tract 1586.04; Suffolk County; New York","5336","865",
"1400000US36103158605","Census Tract 1586.05; Suffolk County; New York","5207","482",
"1400000US36103158606","Census Tract 1586.06; Suffolk County; New York","5054","706",
"1400000US36103158607","Census Tract 1586.07; Suffolk County; New York","3494","702",
"1400000US36103158608","Census Tract 1586.08; Suffolk County; New York","3667","308",
"1400000US36103158609","Census Tract 1586.09; Suffolk County; New York","4898","1032",
"1400000US36103158705","Census Tract 1587.05; Suffolk County; New York","4095","879",
"1400000US36103158707","Census Tract 1587.07; Suffolk County; New York","1760","406",
"1400000US36103158708","Census Tract 1587.08; Suffolk County; New York","3728","705",
"1400000US36103158709","Census Tract 1587.09; Suffolk County; New York","3264","665",
"1400000US36103158710","Census Tract 1587.10; Suffolk County; New York","3791","466",
"1400000US36103158711","Census Tract 1587.11; Suffolk County; New York","6318","849",
"1400000US36103158712","Census Tract 1587.12; Suffolk County; New York","6801","612",
"1400000US36103158713","Census Tract 1587.13; Suffolk County; New York","3092","688",
"1400000US36103158714","Census Tract 1587.14; Suffolk County; New York","2446","1124",
"1400000US36103158715","Census Tract 1587.15; Suffolk County; New York","5095","1336",
"1400000US36103158802","Census Tract 1588.02; Suffolk County; New York","4622","486",
"1400000US36103158803","Census Tract 1588.03; Suffolk County; New York","6039","561",
"1400000US36103158805","Census Tract 1588.05; Suffolk County; New York","3182","415",
"1400000US36103158806","Census Tract 1588.06; Suffolk County; New York","4061","1158",
"1400000US36103158901","Census Tract 1589.01; Suffolk County; New York","3462","515",
"1400000US36103158902","Census Tract 1589.02; Suffolk County; New York","4403","729",
"1400000US36103159000","Census Tract 1590; Suffolk County; New York","4503","620",
"1400000US36103159103","Census Tract 1591.03; Suffolk County; New York","5819","650",
"1400000US36103159106","Census Tract 1591.06; Suffolk County; New York","5487","568",
"1400000US36103159107","Census Tract 1591.07; Suffolk County; New York","4972","1680",
"1400000US36103159108","Census Tract 1591.08; Suffolk County; New York","7590","959",
"1400000US36103159109","Census Tract 1591.09; Suffolk County; New York","2533","436",
"1400000US36103159110","Census Tract 1591.10; Suffolk County; New York","3460","462",
"1400000US36103159111","Census Tract 1591.11; Suffolk County; New York","3400","949",
"1400000US36103159112","Census Tract 1591.12; Suffolk County; New York","3458","613",
"1400000US36103159201","Census Tract 1592.01; Suffolk County; New York","3108","639",
"1400000US36103159203","Census Tract 1592.03; Suffolk County; New York","5405","813",
"1400000US36103159204","Census Tract 1592.04; Suffolk County; New York","3889","407",
"1400000US36103159300","Census Tract 1593; Suffolk County; New York","1876","270",
"1400000US36103159406","Census Tract 1594.06; Suffolk County; New York","4891","489",
"1400000US36103159407","Census Tract 1594.07; Suffolk County; New York","7797","1866",
"1400000US36103159408","Census Tract 1594.08; Suffolk County; New York","3309","384",
"1400000US36103159410","Census Tract 1594.10; Suffolk County; New York","6543","950",
"1400000US36103159411","Census Tract 1594.11; Suffolk County; New York","3426","517",
"1400000US36103159413","Census Tract 1594.13; Suffolk County; New York","5050","747",
"1400000US36103159414","Census Tract 1594.14; Suffolk County; New York","2545","417",
"1400000US36103159415","Census Tract 1594.15; Suffolk County; New York","1447","200",
"1400000US36103159416","Census Tract 1594.16; Suffolk County; New York","5872","876",
"1400000US36103159509","Census Tract 1595.09; Suffolk County; New York","3917","795",
"1400000US36103159510","Census Tract 1595.10; Suffolk County; New York","248","98",
"1400000US36103159511","Census Tract 1595.11; Suffolk County; New York","6650","617",
"1400000US36103159512","Census Tract 1595.12; Suffolk County; New York","2386","416",
"1400000US36103159513","Census Tract 1595.13; Suffolk County; New York","5267","999",
"1400000US36103159514","Census Tract 1595.14; Suffolk County; New York","3327","451",
"1400000US36103159515","Census Tract 1595.15; Suffolk County; New York","2800","649",
"1400000US36103159516","Census Tract 1595.16; Suffolk County; New York","6732","1807",
"1400000US36103159517","Census Tract 1595.17; Suffolk County; New York","3658","690",
"1400000US36103159518","Census Tract 1595.18; Suffolk County; New York","4996","625",
"1400000US36103159602","Census Tract 1596.02; Suffolk County; New York","4167","528",
"1400000US36103159603","Census Tract 1596.03; Suffolk County; New York","960","176",
"1400000US36103159604","Census Tract 1596.04; Suffolk County; New York","5622","974",
"1400000US36103159700","Census Tract 1597; Suffolk County; New York","2309","386",
"1400000US36103169701","Census Tract 1697.01; Suffolk County; New York","8393","932",
"1400000US36103169703","Census Tract 1697.03; Suffolk County; New York","1752","334",
"1400000US36103169705","Census Tract 1697.05; Suffolk County; New York","2121","535",
"1400000US36103169706","Census Tract 1697.06; Suffolk County; New York","4587","655",
"1400000US36103169800","Census Tract 1698; Suffolk County; New York","7208","1040",
"1400000US36103169903","Census Tract 1699.03; Suffolk County; New York","5048","737",
"1400000US36103169904","Census Tract 1699.04; Suffolk County; New York","1630","199",
"1400000US36103169905","Census Tract 1699.05; Suffolk County; New York","1538","542",
"1400000US36103169906","Census Tract 1699.06; Suffolk County; New York","3549","753",
"1400000US36103170003","Census Tract 1700.03; Suffolk County; New York","2076","449",
"1400000US36103170004","Census Tract 1700.04; Suffolk County; New York","3468","693",
"1400000US36103170005","Census Tract 1700.05; Suffolk County; New York","2198","376",
"1400000US36103170006","Census Tract 1700.06; Suffolk County; New York","1722","354",
"1400000US36103170101","Census Tract 1701.01; Suffolk County; New York","2574","18",
"1400000US36103170203","Census Tract 1702.03; Suffolk County; New York","1992","498",
"1400000US36103170204","Census Tract 1702.04; Suffolk County; New York","4655","644",
"1400000US36103170205","Census Tract 1702.05; Suffolk County; New York","2170","439",
"1400000US36103170206","Census Tract 1702.06; Suffolk County; New York","2946","435",
"1400000US36103180300","Census Tract 1803; Suffolk County; New York","3279","458",
"1400000US36103190402","Census Tract 1904.02; Suffolk County; New York","3071","477",
"1400000US36103190403","Census Tract 1904.03; Suffolk County; New York","4642","1087",
"1400000US36103190404","Census Tract 1904.04; Suffolk County; New York","4636","736",
"1400000US36103190405","Census Tract 1904.05; Suffolk County; New York","6388","1154",
"1400000US36103190502","Census Tract 1905.02; Suffolk County; New York","3329","516",
"1400000US36103190503","Census Tract 1905.03; Suffolk County; New York","2643","435",
"1400000US36103190504","Census Tract 1905.04; Suffolk County; New York","2698","725",
"1400000US36103190603","Census Tract 1906.03; Suffolk County; New York","6143","1090",
"1400000US36103190604","Census Tract 1906.04; Suffolk County; New York","5494","873",
"1400000US36103190605","Census Tract 1906.05; Suffolk County; New York","602","211",
"1400000US36103190606","Census Tract 1906.06; Suffolk County; New York","3990","690",
"1400000US36103190706","Census Tract 1907.06; Suffolk County; New York","6129","1227",
"1400000US36103190708","Census Tract 1907.08; Suffolk County; New York","1988","251",
"1400000US36103190709","Census Tract 1907.09; Suffolk County; New York","2254","424",
"1400000US36103190710","Census Tract 1907.10; Suffolk County; New York","1557","261",
"1400000US36103190711","Census Tract 1907.11; Suffolk County; New York","4368","741",
"1400000US36103190712","Census Tract 1907.12; Suffolk County; New York","1196","369",
"1400000US36103190713","Census Tract 1907.13; Suffolk County; New York","2054","409",
"1400000US36103190714","Census Tract 1907.14; Suffolk County; New York","1573","371",
"1400000US36103190801","Census Tract 1908.01; Suffolk County; New York","2030","471",
"1400000US36103190802","Census Tract 1908.02; Suffolk County; New York","2527","473",
"1400000US36103200901","Census Tract 2009.01; Suffolk County; New York","1277","208",
"1400000US36103200903","Census Tract 2009.03; Suffolk County; New York","2001","458",
"1400000US36103200904","Census Tract 2009.04; Suffolk County; New York","2955","694",
"1400000US36103200905","Census Tract 2009.05; Suffolk County; New York","1736","402",
"1400000US36103200906","Census Tract 2009.06; Suffolk County; New York","3230","1140",
"1400000US36103201005","Census Tract 2010.05; Suffolk County; New York","2796","734",
"1400000US36103201006","Census Tract 2010.06; Suffolk County; New York","848","223",
"1400000US36103201007","Census Tract 2010.07; Suffolk County; New York","2104","624",
"1400000US36103201008","Census Tract 2010.08; Suffolk County; New York","1969","389",
"1400000US36103201009","Census Tract 2010.09; Suffolk County; New York","6642","1168",
"1400000US36103201010","Census Tract 2010.10; Suffolk County; New York","2847","563",
"1400000US36103990100","Census Tract 9901; Suffolk County; New York","0","13",
"1400000US36105950100","Census Tract 9501; Sullivan County; New York","3381","15",
"1400000US36105950201","Census Tract 9502.01; Sullivan County; New York","1878","306",
"1400000US36105950202","Census Tract 9502.02; Sullivan County; New York","1445","307",
"1400000US36105950300","Census Tract 9503; Sullivan County; New York","1204","285",
"1400000US36105950400","Census Tract 9504; Sullivan County; New York","3011","28",
"1400000US36105950500","Census Tract 9505; Sullivan County; New York","3642","499",
"1400000US36105950600","Census Tract 9506; Sullivan County; New York","1649","440",
"1400000US36105950701","Census Tract 9507.01; Sullivan County; New York","3269","471",
"1400000US36105950702","Census Tract 9507.02; Sullivan County; New York","1719","357",
"1400000US36105950801","Census Tract 9508.01; Sullivan County; New York","2566","574",
"1400000US36105950802","Census Tract 9508.02; Sullivan County; New York","1945","426",
"1400000US36105950900","Census Tract 9509; Sullivan County; New York","3472","595",
"1400000US36105951000","Census Tract 9510; Sullivan County; New York","2558","483",
"1400000US36105951100","Census Tract 9511; Sullivan County; New York","3805","367",
"1400000US36105951201","Census Tract 9512.01; Sullivan County; New York","4842","602",
"1400000US36105951202","Census Tract 9512.02; Sullivan County; New York","3923","620",
"1400000US36105951301","Census Tract 9513.01; Sullivan County; New York","1772","504",
"1400000US36105951302","Census Tract 9513.02; Sullivan County; New York","2122","406",
"1400000US36105951500","Census Tract 9515; Sullivan County; New York","3239","389",
"1400000US36105951600","Census Tract 9516; Sullivan County; New York","3995","465",
"1400000US36105951701","Census Tract 9517.01; Sullivan County; New York","3426","431",
"1400000US36105951702","Census Tract 9517.02; Sullivan County; New York","829","146",
"1400000US36105951801","Census Tract 9518.01; Sullivan County; New York","2450","426",
"1400000US36105951802","Census Tract 9518.02; Sullivan County; New York","3504","489",
"1400000US36105951900","Census Tract 9519; Sullivan County; New York","1692","372",
"1400000US36105952000","Census Tract 9520; Sullivan County; New York","2305","372",
"1400000US36105952100","Census Tract 9521; Sullivan County; New York","2301","393",
"1400000US36105952200","Census Tract 9522; Sullivan County; New York","1392","235",
"1400000US36105952300","Census Tract 9523; Sullivan County; New York","1528","231",
"1400000US36105952400","Census Tract 9524; Sullivan County; New York","2007","251",
"1400000US36105952500","Census Tract 9525; Sullivan County; New York","2276","298",
"1400000US36107020101","Census Tract 201.01; Tioga County; New York","2190","230",
"1400000US36107020102","Census Tract 201.02; Tioga County; New York","3602","32",
"1400000US36107020200","Census Tract 202; Tioga County; New York","5071","24",
"1400000US36107020300","Census Tract 203; Tioga County; New York","6729","582",
"1400000US36107020401","Census Tract 204.01; Tioga County; New York","4206","412",
"1400000US36107020402","Census Tract 204.02; Tioga County; New York","4021","418",
"1400000US36107020500","Census Tract 205; Tioga County; New York","3823","14",
"1400000US36107020600","Census Tract 206; Tioga County; New York","7020","234",
"1400000US36107020701","Census Tract 207.01; Tioga County; New York","2935","20",
"1400000US36107020702","Census Tract 207.02; Tioga County; New York","4264","265",
"1400000US36107020703","Census Tract 207.03; Tioga County; New York","4245","263",
"1400000US36109000100","Census Tract 1; Tompkins County; New York","2006","330",
"1400000US36109000201","Census Tract 2.01; Tompkins County; New York","2417","415",
"1400000US36109000202","Census Tract 2.02; Tompkins County; New York","1655","479",
"1400000US36109000300","Census Tract 3; Tompkins County; New York","2958","157",
"1400000US36109000400","Census Tract 4; Tompkins County; New York","4857","258",
"1400000US36109000500","Census Tract 5; Tompkins County; New York","4359","446",
"1400000US36109000600","Census Tract 6; Tompkins County; New York","4588","439",
"1400000US36109000700","Census Tract 7; Tompkins County; New York","4101","528",
"1400000US36109000800","Census Tract 8; Tompkins County; New York","2721","424",
"1400000US36109000900","Census Tract 9; Tompkins County; New York","4480","520",
"1400000US36109001000","Census Tract 10; Tompkins County; New York","4751","690",
"1400000US36109001100","Census Tract 11; Tompkins County; New York","6314","789",
"1400000US36109001200","Census Tract 12; Tompkins County; New York","3266","111",
"1400000US36109001301","Census Tract 13.01; Tompkins County; New York","3385","578",
"1400000US36109001302","Census Tract 13.02; Tompkins County; New York","2972","422",
"1400000US36109001400","Census Tract 14; Tompkins County; New York","3459","377",
"1400000US36109001500","Census Tract 15; Tompkins County; New York","6219","616",
"1400000US36109001600","Census Tract 16; Tompkins County; New York","4269","170",
"1400000US36109001700","Census Tract 17; Tompkins County; New York","4125","252",
"1400000US36109001800","Census Tract 18; Tompkins County; New York","4809","385",
"1400000US36109001901","Census Tract 19.01; Tompkins County; New York","3055","287",
"1400000US36109001902","Census Tract 19.02; Tompkins County; New York","3284","381",
"1400000US36109002000","Census Tract 20; Tompkins County; New York","4312","377",
"1400000US36109002100","Census Tract 21; Tompkins County; New York","4631","593",
"1400000US36109002200","Census Tract 22; Tompkins County; New York","4191","415",
"1400000US36109002300","Census Tract 23; Tompkins County; New York","5695","508",
"1400000US36111950100","Census Tract 9501; Ulster County; New York","4596","604",
"1400000US36111950200","Census Tract 9502; Ulster County; New York","3877","28",
"1400000US36111950300","Census Tract 9503; Ulster County; New York","4622","484",
"1400000US36111950400","Census Tract 9504; Ulster County; New York","4120","553",
"1400000US36111950500","Census Tract 9505; Ulster County; New York","3360","301",
"1400000US36111950600","Census Tract 9506; Ulster County; New York","2904","298",
"1400000US36111950900","Census Tract 9509; Ulster County; New York","1297","187",
"1400000US36111951000","Census Tract 9510; Ulster County; New York","4246","28",
"1400000US36111951100","Census Tract 9511; Ulster County; New York","2187","314",
"1400000US36111951200","Census Tract 9512; Ulster County; New York","3973","313",
"1400000US36111951300","Census Tract 9513; Ulster County; New York","4190","371",
"1400000US36111951400","Census Tract 9514; Ulster County; New York","3737","472",
"1400000US36111951500","Census Tract 9515; Ulster County; New York","3492","309",
"1400000US36111951600","Census Tract 9516; Ulster County; New York","2138","399",
"1400000US36111951700","Census Tract 9517; Ulster County; New York","4658","723",
"1400000US36111951800","Census Tract 9518; Ulster County; New York","1582","349",
"1400000US36111951900","Census Tract 9519; Ulster County; New York","3148","548",
"1400000US36111952000","Census Tract 9520; Ulster County; New York","2667","446",
"1400000US36111952100","Census Tract 9521; Ulster County; New York","3715","535",
"1400000US36111952200","Census Tract 9522; Ulster County; New York","3962","377",
"1400000US36111952300","Census Tract 9523; Ulster County; New York","1560","289",
"1400000US36111952400","Census Tract 9524; Ulster County; New York","2650","327",
"1400000US36111952500","Census Tract 9525; Ulster County; New York","3329","434",
"1400000US36111952600","Census Tract 9526; Ulster County; New York","6210","435",
"1400000US36111952700","Census Tract 9527; Ulster County; New York","2898","450",
"1400000US36111952800","Census Tract 9528; Ulster County; New York","2861","449",
"1400000US36111952901","Census Tract 9529.01; Ulster County; New York","3025","319",
"1400000US36111952902","Census Tract 9529.02; Ulster County; New York","2662","318",
"1400000US36111953000","Census Tract 9530; Ulster County; New York","2181","358",
"1400000US36111953300","Census Tract 9533; Ulster County; New York","4406","378",
"1400000US36111953400","Census Tract 9534; Ulster County; New York","5210","456",
"1400000US36111953500","Census Tract 9535; Ulster County; New York","5435","420",
"1400000US36111953600","Census Tract 9536; Ulster County; New York","5871","575",
"1400000US36111953700","Census Tract 9537; Ulster County; New York","5268","573",
"1400000US36111953800","Census Tract 9538; Ulster County; New York","3912","425",
"1400000US36111953900","Census Tract 9539; Ulster County; New York","4853","422",
"1400000US36111954000","Census Tract 9540; Ulster County; New York","4939","535",
"1400000US36111954100","Census Tract 9541; Ulster County; New York","5493","535",
"1400000US36111954200","Census Tract 9542; Ulster County; New York","5625","25",
"1400000US36111954402","Census Tract 9544.02; Ulster County; New York","5262","461",
"1400000US36111954500","Census Tract 9545; Ulster County; New York","4023","408",
"1400000US36111954600","Census Tract 9546; Ulster County; New York","1708","277",
"1400000US36111954700","Census Tract 9547; Ulster County; New York","1661","243",
"1400000US36111954800","Census Tract 9548; Ulster County; New York","5146","483",
"1400000US36111954900","Census Tract 9549; Ulster County; New York","1918","339",
"1400000US36111955001","Census Tract 9550.01; Ulster County; New York","2332","477",
"1400000US36111955002","Census Tract 9550.02; Ulster County; New York","2821","518",
"1400000US36111955300","Census Tract 9553; Ulster County; New York","2280","214",
"1400000US36111955400","Census Tract 9554; Ulster County; New York","4195","371",
"1400000US36113070100","Census Tract 701; Warren County; New York","2787","344",
"1400000US36113070200","Census Tract 702; Warren County; New York","1977","281",
"1400000US36113070300","Census Tract 703; Warren County; New York","3755","431",
"1400000US36113070400","Census Tract 704; Warren County; New York","3775","413",
"1400000US36113070500","Census Tract 705; Warren County; New York","2384","323",
"1400000US36113070602","Census Tract 706.02; Warren County; New York","1502","260",
"1400000US36113070603","Census Tract 706.03; Warren County; New York","3900","571",
"1400000US36113070604","Census Tract 706.04; Warren County; New York","2087","259",
"1400000US36113070701","Census Tract 707.01; Warren County; New York","4076","360",
"1400000US36113070702","Census Tract 707.02; Warren County; New York","4965","517",
"1400000US36113070801","Census Tract 708.01; Warren County; New York","3732","444",
"1400000US36113070802","Census Tract 708.02; Warren County; New York","3851","476",
"1400000US36113070900","Census Tract 709; Warren County; New York","5042","545",
